Interval(second),Diff in reigon 1,2,3,4,5,6,7,8,9
0.000000 to 0.200000,2.3399999999999963,3.2200000000000024,4.710000000000001,0.2099999999999973,2.66,0.0,0.6700000000000017,0.23000000000000043,0.40000000000000036
0.200000 to 0.400000,0.3500000000000014,1.6999999999999993,0.9600000000000009,1.9300000000000033,6.339999999999996,2.039999999999999,2.3000000000000007,1.4700000000000024,0.4499999999999993
0.400000 to 0.600000,3.240000000000002,0.6799999999999997,1.4299999999999997,1.1199999999999974,2.3000000000000043,9.64,1.9800000000000004,1.4100000000000001,1.1600000000000001
0.600000 to 0.800000,6.289999999999999,0.6499999999999986,0.5400000000000009,1.8699999999999974,7.210000000000001,1.2099999999999973,4.869999999999997,1.860000000000003,3.24
0.800000 to 1.000000,1.4399999999999977,2.979999999999997,4.710000000000001,0.529999999999994,1.4299999999999997,5.77,2.0199999999999996,0.29999999999999716,0.9799999999999986
1.000000 to 1.200000,0.14000000000000057,4.91,2.1899999999999995,0.27999999999999403,4.140000000000001,4.330000000000002,1.639999999999997,1.5899999999999999,0.129999999999999
1.200000 to 1.400000,209.3,158.19,222.23999999999998,209.22000000000003,159.18,190.31,183.25,130.73000000000002,126.67
1.400000 to 1.600000,10.069999999999993,41.44999999999999,1.4000000000000057,3.069999999999993,2.5600000000000023,13.139999999999986,43.46000000000001,30.22,29.28
1.600000 to 1.800000,0.11000000000001364,5.460000000000008,1.0700000000000216,5.5,9.530000000000001,3.5200000000000102,2.8799999999999955,13.920000000000016,0.7199999999999989
1.800000 to 2.000000,0.1599999999999966,2.619999999999976,3.6200000000000045,0.2400000000000091,15.269999999999982,3.180000000000007,0.4200000000000159,16.900000000000006,15.859999999999985
2.000000 to 2.200000,0.22999999999998977,15.420000000000016,17.879999999999995,0.21999999999999886,13.539999999999992,0.2699999999999818,2.0200000000000102,10.929999999999978,16.580000000000013
2.200000 to 2.400000,9.050000000000011,43.359999999999985,17.359999999999985,2.730000000000018,51.349999999999994,3.549999999999983,6.699999999999989,53.760000000000005,76.00999999999999
2.400000 to 2.600000,0.5799999999999841,15.109999999999985,0.5300000000000011,4.889999999999986,3.9799999999999898,3.180000000000007,3.730000000000018,0.3200000000000074,2.969999999999999
2.600000 to 2.800000,0.9099999999999966,60.21000000000001,5.710000000000008,28.02000000000001,33.53999999999999,10.659999999999997,14.879999999999995,139.21,15.530000000000001
2.800000 to 3.000000,1.1699999999999875,1.1299999999999955,2.789999999999992,1.289999999999992,2.019999999999982,0.21999999999999886,1.7800000000000011,3.759999999999991,1.700000000000017
3.000000 to 3.200000,0.09000000000000341,0.9900000000000091,2.9499999999999886,6.469999999999999,1.4000000000000057,6.849999999999994,1.7300000000000182,1.0,2.5700000000000216
3.200000 to 3.400000,3.079999999999984,142.41,0.960000000000008,36.21000000000001,46.78,32.47,34.170000000000016,30.910000000000025,41.859999999999985
3.400000 to 3.600000,20.230000000000018,55.55000000000001,9.530000000000001,43.05000000000001,8.349999999999994,4.839999999999975,19.710000000000008,19.360000000000014,14.710000000000008
3.600000 to 3.800000,6.990000000000009,0.8599999999999852,0.05000000000001137,10.120000000000005,9.139999999999986,0.1599999999999966,11.330000000000013,2.6200000000000045,16.019999999999982
3.800000 to 4.000000,2.4899999999999807,9.400000000000006,0.25,8.560000000000002,2.1599999999999966,0.549999999999983,8.930000000000007,3.7600000000000193,9.469999999999999
4.000000 to 4.200000,6.539999999999992,21.900000000000006,0.7800000000000011,24.310000000000002,10.20999999999998,0.75,7.260000000000019,1.0,6.980000000000018
4.200000 to 4.400000,197.68,107.61999999999999,217.89,203.96,132.63,222.8,164.9,188.89,212.98000000000002
4.400000 to 4.600000,1.1400000000000006,0.21000000000000085,0.6099999999999994,0.3200000000000003,1.9299999999999997,0.490000000000002,3.1500000000000004,1.5799999999999983,1.8100000000000005
4.600000 to 4.800000,0.4499999999999993,1.870000000000001,0.45000000000000284,2.2399999999999984,0.6900000000000013,0.35999999999999943,0.6799999999999997,0.34999999999999787,1.8699999999999992
4.800000 to 5.000000,2.9899999999999984,1.1600000000000001,0.41000000000000014,0.34999999999999787,0.7800000000000011,2.66,3.0600000000000005,0.4400000000000013,1.4700000000000006
5.000000 to 5.200000,3.0700000000000003,0.03999999999999915,3.379999999999999,1.2199999999999989,4.73,2.259999999999998,1.5700000000000003,2.25,0.5
5.200000 to 5.400000,4.990000000000002,8.59,13.97,39.790000000000006,26.629999999999995,15.780000000000001,20.03,3.6899999999999977,17.72
5.400000 to 5.600000,19.600000000000005,20.88,4.3999999999999995,5.6000000000000085,4.550000000000004,10.21,14.58,11.980000000000004,9.489999999999998
5.600000 to 5.800000,23.890000000000004,44.28,15.55,24.96,20.53,12.120000000000005,9.159999999999998,41.39,6.48
5.800000 to 6.000000,0.3000000000000007,0.18999999999999773,0.740000000000002,0.03999999999999915,0.240000000000002,0.11999999999999744,0.9200000000000017,1.3700000000000045,1.1699999999999982
6.000000 to 6.200000,6.09,27.990000000000002,12.57,19.730000000000004,6.75,18.29,3.5199999999999996,40.03,5.850000000000001
6.200000 to 6.400000,1.7100000000000009,5.82,24.86,12.769999999999996,8.86,19.35,6.189999999999998,13.489999999999998,6.970000000000002
6.400000 to 6.600000,11.239999999999998,3.4800000000000004,22.439999999999998,31.92,20.54,9.660000000000004,2.0899999999999963,1.9699999999999989,2.620000000000001
6.600000 to 6.800000,0.240000000000002,0.17999999999999972,0.13000000000000256,0.23000000000000398,0.09000000000000341,0.46000000000000085,0.6799999999999997,0.22000000000000242,0.05999999999999517
