Interval(second),Diff in reigon 1,2,3,4,5,6,7,8,9
0.000000 to 0.200000,0.07000000000000028,0.05999999999999872,0.06999999999999318,0.08000000000000007,0.10000000000000142,0.030000000000001137,0.05999999999999872,0.09000000000000341,0.0
0.200000 to 0.400000,0.05000000000000071,0.00999999999999801,0.04999999999999716,0.13000000000000078,0.15000000000000568,0.03999999999999204,0.05000000000000071,0.09000000000000341,0.0
0.400000 to 0.600000,0.019999999999999574,0.03999999999999915,0.0,0.009999999999999787,0.07000000000000028,0.010000000000005116,0.029999999999997584,0.010000000000005116,0.020000000000010232
0.600000 to 0.800000,0.019999999999999574,0.05000000000000071,0.030000000000001137,0.03000000000000025,0.00999999999999801,0.010000000000005116,0.030000000000001137,0.060000000000002274,0.0
0.800000 to 1.000000,0.010000000000001563,0.08999999999999986,0.0,0.04999999999999982,0.00999999999999801,0.009999999999990905,0.030000000000001137,0.09999999999999432,0.009999999999990905
1.000000 to 1.200000,0.02000000000000135,0.08000000000000185,0.009999999999990905,0.040000000000000036,0.0899999999999963,0.04000000000000625,0.060000000000002274,0.09999999999999432,0.0
1.200000 to 1.400000,0.0,0.010000000000001563,0.0,0.009999999999999787,0.0,0.0,0.00999999999999801,0.0,0.0
1.400000 to 1.600000,0.0,0.010000000000001563,0.0,0.0,0.0,0.009999999999990905,0.0,0.010000000000005116,0.0
1.600000 to 1.800000,0.009999999999999787,0.010000000000001563,0.0,0.009999999999999787,0.0,0.009999999999990905,0.0,0.0,0.0
1.800000 to 2.000000,0.010000000000001563,0.019999999999999574,0.04000000000000625,0.03000000000000025,0.0,0.09000000000000341,0.03999999999999915,0.010000000000005116,0.020000000000010232
2.000000 to 2.200000,0.019999999999999574,0.0,0.0,0.009999999999999787,0.0,0.0,0.0,0.010000000000005116,0.0
2.200000 to 2.400000,0.0,0.0,0.0,0.009999999999999787,0.00999999999999801,0.0,0.0,0.0,0.0
2.400000 to 2.600000,0.0,0.0,0.0,0.009999999999999787,0.010000000000005116,0.0,0.00999999999999801,0.0,0.0
2.600000 to 2.800000,0.0,0.0,0.0,0.009999999999999787,0.0,0.0,0.0,0.0,0.0
2.800000 to 3.000000,0.0,0.0,0.0,0.009999999999999787,0.0,0.0,0.0,0.0,0.0
3.000000 to 3.200000,0.0,0.0,0.0,0.009999999999999787,0.0,0.0,0.0,0.0,0.0
3.200000 to 3.400000,0.0,0.0,0.0,0.009999999999999787,0.0,0.0,0.0,0.0,0.0
3.400000 to 3.600000,0.0,0.0,0.0,0.009999999999999787,0.0,0.0,0.0,0.0,0.0
3.600000 to 3.800000,0.0,0.0,0.0,0.009999999999999787,0.0,0.0,0.0,0.0,0.0
3.800000 to 4.000000,0.0,0.0,0.0,0.009999999999999787,0.0,0.0,0.010000000000001563,0.0,0.0
4.000000 to 4.200000,0.0,0.0,0.0,0.009999999999999787,0.0,0.0,0.0,0.0,0.0
4.200000 to 4.400000,0.0,0.0,0.0,0.009999999999999787,0.0,0.0,0.0,0.0,0.0
4.400000 to 4.600000,0.0,0.0,0.0,0.009999999999999787,0.0,0.0,0.0,0.0,0.0
4.600000 to 4.800000,0.0,0.0,0.0,0.009999999999999787,0.0,0.0,0.0,0.0,0.0
4.800000 to 5.000000,0.0,0.0,0.0,0.009999999999999787,0.0,0.0,0.0,0.0,0.0
