Interval(second),Diff in reigon 1,2,3,4,5,6,7,8,9
0.000000 to 0.200000,3.030000000000001,0.12000000000000455,0.07999999999998408,3.4899999999999807,1.799999999999983,1.3100000000000023,0.45999999999997954,2.299999999999983,6.240000000000009
0.200000 to 0.400000,2.9000000000000057,29.57000000000002,25.210000000000008,4.369999999999976,49.890000000000015,30.07000000000002,0.5,13.379999999999995,101.49
0.400000 to 0.600000,2.069999999999993,0.38999999999998636,0.0,18.220000000000013,0.9200000000000017,13.149999999999977,0.36000000000001364,0.4000000000000057,8.490000000000009
0.600000 to 0.800000,25.090000000000003,53.16999999999999,101.21000000000001,48.35000000000001,120.98,69.41999999999999,17.960000000000008,45.85000000000002,61.42
0.800000 to 1.000000,71.35999999999999,46.010000000000005,71.69999999999999,27.79000000000002,74.81,78.88,67.74,80.22000000000001,70.57000000000001
1.000000 to 1.200000,25.450000000000003,23.60000000000001,25.950000000000003,20.989999999999995,23.049999999999997,24.820000000000007,22.72,22.760000000000005,25.43
1.200000 to 1.400000,0.060000000000002274,0.04999999999999716,0.5600000000000023,1.5400000000000063,2.469999999999999,1.3699999999999903,0.0,1.0400000000000063,0.07000000000000028
1.400000 to 1.600000,3.4000000000000057,3.230000000000004,0.21000000000000085,0.46999999999999886,3.5600000000000023,1.1300000000000097,3.4099999999999966,4.179999999999993,1.4200000000000017
1.600000 to 1.800000,0.4300000000000068,1.3299999999999983,0.44999999999999574,1.7199999999999989,2.510000000000005,0.9699999999999989,5.060000000000002,5.940000000000012,2.0799999999999983
1.800000 to 2.000000,0.12999999999999545,1.0900000000000034,0.10000000000000142,4.329999999999998,1.259999999999991,1.3799999999999955,2.1199999999999903,2.9599999999999937,0.3100000000000023
2.000000 to 2.200000,0.36999999999999034,0.09000000000000341,0.01999999999999602,2.2700000000000102,0.3200000000000074,1.6400000000000006,2.680000000000007,4.060000000000002,1.3100000000000023
2.200000 to 2.400000,0.30999999999998806,0.9699999999999989,0.6999999999999957,1.809999999999988,1.2999999999999972,1.4699999999999989,1.3100000000000023,5.489999999999995,0.1700000000000017
2.400000 to 2.600000,0.8299999999999983,0.25,0.13999999999999346,0.6500000000000057,0.2400000000000091,0.5700000000000074,1.4699999999999989,3.700000000000003,0.9500000000000028
2.600000 to 2.800000,1.3599999999999994,1.980000000000004,0.0,2.3700000000000045,0.25,0.7399999999999949,6.510000000000005,3.3799999999999955,2.3700000000000045
2.800000 to 3.000000,0.0,2.739999999999995,0.769999999999996,2.989999999999995,2.3599999999999994,1.4000000000000057,3.9299999999999926,0.21000000000000796,1.0799999999999983
3.000000 to 3.200000,1.3100000000000023,2.6000000000000014,0.28999999999999915,2.3200000000000074,0.6800000000000068,1.0499999999999972,1.4300000000000068,1.1700000000000017,2.019999999999996
3.200000 to 3.400000,1.9500000000000028,0.1700000000000017,1.1899999999999977,0.5,1.8599999999999994,0.7000000000000028,1.289999999999992,0.4399999999999977,0.5600000000000023
3.400000 to 3.600000,0.8699999999999974,0.07000000000000028,0.7800000000000011,0.6500000000000057,0.6599999999999966,0.030000000000001137,1.5499999999999972,2.1799999999999926,0.4300000000000068
