0,4.78E-05
0.2,3.86E-05
0.4,3.73E-05
0.6,3.73E-05
0.8,0.000191253
1,0.000220915
1.2,0.000163212
1.4,0.000261884
1.6,0.000168604
1.8,0.000138145
2,0.000115408
2.2,0.000171816
2.4,0.000102645
2.6,7.05E-05
2.8,7.33E-05
3,0.000168013
3.2,0.000113673
3.4,7.79E-05
3.6,5.28E-05
3.8,0.000126502
4,0.000245426
4.2,0.000170071
4.4,0.000123722
4.6,0.000207697
4.8,0
